date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1998118,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998119,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998120,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998121,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998122,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998123,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998124,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998125,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998126,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998127,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998128,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998129,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998130,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998131,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998132,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998133,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998134,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998135,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998136,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998137,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998138,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998139,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998140,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998141,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998142,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998143,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998144,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998145,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998146,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998147,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998148,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998149,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998150,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998151,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998152,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998153,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998154,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998155,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998156,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998157,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998158,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998159,-64.73,96.73,1,0,0,0,0,0,0,0,0
