date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992211,-64.5804,102.5705,1,0,0,0,0,0
1992212,-64.5544,102.4564,1,0,0,0,0,0
1992213,-64.5284,102.3422,1,0,0,0,0,0
1992214,-64.5043,102.206,1,0,0,0,0,0
1992215,-64.4821,102.0479,1,0,0,0,0,0
1992216,-64.4599,101.8898,1,0,0,0,0,0
1992217,-64.4382,101.744,1,0,0,0,0,0
1992218,-64.4169,101.6107,1,0,0,0,0,0
1992219,-64.3956,101.4774,1,0,0,0,0,0
1992220,-64.3742,101.3213,1,0,0,0,0,0
1992221,-64.3529,101.1425,1,0,0,0,0,0
1992222,-64.3315,100.9638,1,0,0,0,0,0
1992223,-64.2777,100.8105,1,0,0,0,0,0
1992224,-64.1915,100.6825,1,0,0,0,0,0
1992225,-64.1053,100.5547,1,0,0,0,0,0
1992226,-64.0595,100.4251,1,0,0,0,0,0
1992227,-64.0541,100.2938,1,0,0,0,0,0
1992228,-64.0486,100.1626,1,0,0,0,0,0
1992229,-64.0238,99.994,1,0,0,0,0,0
1992230,-63.9794,99.788,1,0,0,0,0,0
1992231,-63.9351,99.5821,1,0,0,0,0,0
1992232,-63.9154,99.3788,1,0,0,0,0,0
1992233,-63.9203,99.1782,1,0,0,0,0,0
1992234,-63.9253,98.9775,1,0,0,0,0,0
1992235,-63.957,98.733,1,0,0,0,0,0
1992236,-64.0155,98.4446,1,0,0,0,0,0
1992237,-64.0741,98.1563,1,0,0,0,0,0
1992238,-64.0862,97.9926,1,0,0,0,0,0
1992239,-64.0517,97.9536,1,0,0,0,0,0
1992240,-64.0173,97.9146,1,0,0,0,0,0
1992241,-63.9964,97.8487,1,0,0,0,0,0
1992242,-63.9891,97.756,1,0,0,0,0,0
1992243,-63.9818,97.6633,1,0,0,0,0,0
1992244,-63.9781,97.6169,1,0,0,0,0,0
1992245,-63.9781,97.6169,1,0,0,0,0,0
1992246,-63.9781,97.6169,1,0,0,0,0,0
1992247,-63.9864,97.5595,1,0,0,0,0,0
1992248,-64.0029,97.4446,1,0,0,0,0,0
1992249,-64.0194,97.3298,1,0,0,0,0,0
1992250,-64.0588,97.1529,1,0,0,0,0,0
1992251,-64.1211,96.9138,1,0,0,0,0,0
1992252,-64.1834,96.6748,1,0,0,0,0,0
1992253,-64.2202,96.5021,1,0,0,0,0,0
1992254,-64.2317,96.3958,1,0,0,0,0,0
1992255,-64.2432,96.2895,1,0,0,0,0,0
1992256,-64.2546,96.1831,1,0,0,0,0,0
1992257,-64.2661,96.0768,1,0,0,0,0,0
1992258,-64.2776,95.9705,1,0,0,0,0,0
1992259,-64.2846,95.8881,1,0,0,0,0,0
1992260,-64.2871,95.8297,1,0,0,0,0,0
1992261,-64.2897,95.7714,1,0,0,0,0,0
1992262,-64.291,95.7422,1,0,0,0,0,0
1992263,-64.291,95.7422,1,0,0,0,0,0
1992264,-64.291,95.7422,1,0,0,0,0,0
1992265,-64.291,95.7422,1,0,0,0,0,0
1992266,-64.291,95.7422,1,0,0,0,0,0
1992267,-64.291,95.7422,1,0,0,0,0,0
1992268,-64.2981,95.6908,1,0,0,0,0,0
1992269,-64.3124,95.588,1,0,0,0,0,0
1992270,-64.3267,95.4852,1,0,0,0,0,0
1992271,-64.3665,95.3112,1,0,0,0,0,0
1992272,-64.4317,95.0659,1,0,0,0,0,0
1992273,-64.4971,94.8205,1,0,0,0,0,0
1992274,-64.566,94.5359,1,0,0,0,0,0
1992275,-64.6385,94.2118,1,0,0,0,0,0
1992276,-64.711,93.8877,1,0,0,0,0,0
1992277,-64.7503,93.6655,1,0,0,0,0,0
