1767,-51.931,9.930
1768,-51.895,10.260
1769,-51.858,10.589
1770,-51.819,10.917
1771,-51.779,11.245
1772,-51.738,11.571
1773,-51.696,11.897
1774,-51.653,12.222
1775,-51.609,12.547
1776,-51.563,12.870
1777,-51.517,13.193
1778,-51.469,13.515
1779,-51.420,13.836
1780,-51.370,14.156
1781,-51.319,14.475
1782,-51.267,14.794
1783,-51.214,15.111
1784,-51.160,15.428
1785,-51.104,15.743
1786,-51.048,16.058
1787,-50.990,16.371
1788,-50.932,16.684
1789,-50.872,16.995
1790,-50.811,17.306
1791,-50.750,17.615
1792,-50.687,17.923
1793,-50.623,18.231
1794,-50.558,18.537
1795,-50.493,18.842
1796,-50.426,19.146
1797,-50.358,19.449
1798,-50.289,19.751
1799,-50.219,20.051
1800,-50.149,20.351
1801,-50.077,20.649
1802,-50.004,20.946
1987,-50.046,-21.654
1988,-50.121,-21.358
1989,-50.195,-21.060
1990,-50.269,-20.762
1991,-50.341,-20.462
1992,-50.412,-20.161
1993,-50.482,-19.859
1994,-50.551,-19.556
1995,-50.620,-19.252
1996,-50.687,-18.947
1997,-50.753,-18.640
1998,-50.818,-18.332
1999,-50.883,-18.024
2000,-50.946,-17.714
2001,-51.008,-17.403
2002,-51.069,-17.091
2003,-51.129,-16.778
2004,-51.188,-16.464
2005,-51.246,-16.148
2006,-51.303,-15.832
2007,-51.358,-15.515
2008,-51.413,-15.197
2009,-51.467,-14.878
2010,-51.519,-14.558
2011,-51.570,-14.237
2012,-51.621,-13.915
2013,-51.670,-13.593
2014,-51.718,-13.269
2015,-51.765,-12.945
2016,-51.810,-12.619
2017,-51.855,-12.293
2018,-51.899,-11.966
2019,-51.941,-11.638
2020,-51.982,-11.310
2021,-52.022,-10.981
2022,-52.061,-10.651
2023,-52.099,-10.320
2024,-52.135,-9.988
2025,-52.171,-9.656
2026,-52.205,-9.324
2027,-52.238,-8.990
2028,-52.270,-8.656
2029,-52.300,-8.322
2030,-52.330,-7.986
2031,-52.358,-7.651
2032,-52.385,-7.314
2033,-52.411,-6.978
2034,-52.435,-6.640
2035,-52.459,-6.303
2036,-52.481,-5.964
2037,-52.502,-5.626
2038,-52.522,-5.287
2039,-52.540,-4.948
2040,-52.558,-4.608
2041,-52.574,-4.268
2042,-52.589,-3.928
2043,-52.602,-3.587
2044,-52.615,-3.246
2045,-52.626,-2.905
2046,-52.636,-2.564
2047,-52.644,-2.222
2048,-52.652,-1.881
2049,-52.658,-1.539
2050,-52.663,-1.197
2051,-52.667,-0.855
2052,-52.669,-0.513
2053,-52.670,-0.171
2054,-52.670,0.171
2055,-52.669,0.513
2056,-52.667,0.855
2057,-52.663,1.197
2058,-52.658,1.539
2059,-52.652,1.881
2060,-52.644,2.222
2061,-52.636,2.564
2062,-52.626,2.905
2063,-52.615,3.246
2064,-52.602,3.587
2065,-52.589,3.928
2066,-52.574,4.268
2067,-52.558,4.608
2068,-52.540,4.948
2069,-52.522,5.287
2070,-52.502,5.626
2071,-52.481,5.964
2072,-52.459,6.303
2073,-52.435,6.640
2074,-52.411,6.978
2075,-52.385,7.314
2076,-52.358,7.651
2077,-52.330,7.986
2078,-52.300,8.322
2079,-52.270,8.656
2080,-52.238,8.990
2081,-52.205,9.324
2082,-52.171,9.656
2083,-52.135,9.988
2084,-52.099,10.320
2085,-52.061,10.651
2086,-52.022,10.981
2087,-51.982,11.310
2088,-51.941,11.638
2089,-51.899,11.966
2090,-51.855,12.293
2091,-51.810,12.619
2092,-51.765,12.945
2093,-51.718,13.269
2094,-51.670,13.593
2095,-51.621,13.915
2096,-51.570,14.237
2097,-51.519,14.558
2098,-51.467,14.878
2099,-51.413,15.197
2100,-51.358,15.515
2101,-51.303,15.832
2102,-51.246,16.148
2103,-51.188,16.464
2104,-51.129,16.778
2105,-51.069,17.091
2106,-51.008,17.403
2107,-50.946,17.714
2108,-50.883,18.024
2109,-50.818,18.332
2110,-50.753,18.640
2111,-50.687,18.947
2112,-50.620,19.252
2113,-50.551,19.556
2114,-50.482,19.859
2115,-50.412,20.161
2116,-50.341,20.462
2117,-50.269,20.762
2118,-50.195,21.060
2119,-50.121,21.358
2120,-50.046,21.654
2300,-50.004,-22.657
2301,-50.083,-22.363
2302,-50.160,-22.068
2303,-50.237,-21.772
2304,-50.312,-21.474
2305,-50.387,-21.176
2306,-50.460,-20.876
2307,-50.533,-20.575
2308,-50.605,-20.273
2309,-50.675,-19.969
2310,-50.745,-19.665
2311,-50.814,-19.359
2312,-50.881,-19.052
2313,-50.948,-18.744
2314,-51.014,-18.435
2315,-51.078,-18.125
2316,-51.142,-17.813
2317,-51.204,-17.501
2318,-51.266,-17.187
2319,-51.326,-16.873
2320,-51.386,-16.557
2321,-51.444,-16.240
2322,-51.501,-15.923
2323,-51.557,-15.604
2324,-51.612,-15.284
2325,-51.666,-14.964
2326,-51.719,-14.642
2327,-51.771,-14.319
2328,-51.821,-13.996
2329,-51.871,-13.671
2330,-51.919,-13.346
2331,-51.966,-13.020
2332,-52.012,-12.693
2333,-52.057,-12.365
2334,-52.101,-12.036
2335,-52.144,-11.706
2336,-52.185,-11.376
2337,-52.226,-11.045
2338,-52.265,-10.713
2339,-52.303,-10.381
2340,-52.340,-10.047
2341,-52.375,-9.713
2342,-52.410,-9.379
2343,-52.443,-9.043
2344,-52.475,-8.707
2345,-52.506,-8.371
2346,-52.535,-8.034
2347,-52.564,-7.696
2348,-52.591,-7.358
2349,-52.617,-7.019
2350,-52.642,-6.680
2351,-52.665,-6.340
2352,-52.688,-6.000
2353,-52.709,-5.659
2354,-52.729,-5.319
2355,-52.747,-4.977
2356,-52.765,-4.635
2357,-52.781,-4.293
2358,-52.796,-3.951
2359,-52.810,-3.608
2360,-52.822,-3.266
2361,-52.833,-2.922
2362,-52.843,-2.579
2363,-52.852,-2.236
2364,-52.860,-1.892
2365,-52.866,-1.548
2366,-52.871,-1.204
2367,-52.875,-0.860
2368,-52.877,-0.516
2369,-52.878,-0.172
2370,-52.878,0.172
2371,-52.877,0.516
2372,-52.875,0.860
2373,-52.871,1.204
2374,-52.866,1.548
2375,-52.860,1.892
2376,-52.852,2.236
2377,-52.843,2.579
2378,-52.833,2.922
2379,-52.822,3.266
2380,-52.810,3.608
2381,-52.796,3.951
2382,-52.781,4.293
2383,-52.765,4.635
2384,-52.747,4.977
2385,-52.729,5.319
2386,-52.709,5.659
2387,-52.688,6.000
2388,-52.665,6.340
2389,-52.642,6.680
2390,-52.617,7.019
2391,-52.591,7.358
2392,-52.564,7.696
2393,-52.535,8.034
2394,-52.506,8.371
2395,-52.475,8.707
2396,-52.443,9.043
2397,-52.410,9.379
2398,-52.375,9.713
2399,-52.340,10.047
2400,-52.303,10.381
2401,-52.265,10.713
2402,-52.226,11.045
2403,-52.185,11.376
2404,-52.144,11.706
2405,-52.101,12.036
2406,-52.057,12.365
2407,-52.012,12.693
2408,-51.966,13.020
2409,-51.919,13.346
2410,-51.871,13.671
2411,-51.821,13.996
2412,-51.771,14.319
2413,-51.719,14.642
2414,-51.666,14.964
2415,-51.612,15.284
2416,-51.557,15.604
2417,-51.501,15.923
2418,-51.444,16.240
2419,-51.386,16.557
2420,-51.326,16.873
2421,-51.266,17.187
2422,-51.204,17.501
2423,-51.142,17.813
2424,-51.078,18.125
2425,-51.014,18.435
2426,-50.948,18.744
2427,-50.881,19.052
2428,-50.814,19.359
2429,-50.745,19.665
2430,-50.675,19.969
2431,-50.605,20.273
2432,-50.533,20.575
2433,-50.460,20.876
2434,-50.387,21.176
2435,-50.312,21.474
2436,-50.237,21.772
2437,-50.160,22.068
2438,-50.083,22.363
2439,-50.004,22.657
2614,-50.033,-23.366
2615,-50.113,-23.073
2616,-50.193,-22.779
2617,-50.272,-22.485
2618,-50.350,-22.188
2619,-50.427,-21.891
2620,-50.503,-21.592
2621,-50.578,-21.292
2622,-50.652,-20.991
2623,-50.725,-20.689
2624,-50.797,-20.385
2625,-50.869,-20.080
2626,-50.939,-19.774
2627,-51.008,-19.467
2628,-51.076,-19.159
2629,-51.143,-18.849
2630,-51.209,-18.539
2631,-51.274,-18.227
2632,-51.338,-17.914
2633,-51.401,-17.600
2634,-51.463,-17.285
2635,-51.524,-16.969
2636,-51.584,-16.652
2637,-51.642,-16.333
2638,-51.700,-16.014
2639,-51.756,-15.694
2640,-51.812,-15.372
2641,-51.866,-15.050
2642,-51.919,-14.727
2643,-51.971,-14.402
2644,-52.022,-14.077
2645,-52.072,-13.751
2646,-52.121,-13.424
2647,-52.168,-13.096
2648,-52.215,-12.767
2649,-52.260,-12.437
2650,-52.304,-12.107
2651,-52.347,-11.775
2652,-52.389,-11.443
2653,-52.429,-11.110
2654,-52.469,-10.776
2655,-52.507,-10.442
2656,-52.544,-10.107
2657,-52.580,-9.771
2658,-52.615,-9.434
2659,-52.648,-9.097
2660,-52.680,-8.759
2661,-52.711,-8.421
2662,-52.741,-8.082
2663,-52.770,-7.742
2664,-52.797,-7.402
2665,-52.823,-7.061
2666,-52.848,-6.720
2667,-52.872,-6.378
2668,-52.895,-6.036
2669,-52.916,-5.693
2670,-52.936,-5.350
2671,-52.955,-5.007
2672,-52.972,-4.663
2673,-52.989,-4.319
2674,-53.004,-3.975
2675,-53.018,-3.630
2676,-53.030,-3.285
2677,-53.041,-2.940
2678,-53.052,-2.595
2679,-53.060,-2.249
2680,-53.068,-1.903
2681,-53.074,-1.558
2682,-53.079,-1.212
2683,-53.083,-0.865
2684,-53.085,-0.519
2685,-53.087,-0.173
2686,-53.087,0.173
2687,-53.085,0.519
2688,-53.083,0.865
2689,-53.079,1.212
2690,-53.074,1.558
2691,-53.068,1.903
2692,-53.060,2.249
2693,-53.052,2.595
2694,-53.041,2.940
2695,-53.030,3.285
2696,-53.018,3.630
2697,-53.004,3.975
2698,-52.989,4.319
2699,-52.972,4.663
2700,-52.955,5.007
2701,-52.936,5.350
2702,-52.916,5.693
2703,-52.895,6.036
2704,-52.872,6.378
2705,-52.848,6.720
2706,-52.823,7.061
2707,-52.797,7.402
2708,-52.770,7.742
2709,-52.741,8.082
2710,-52.711,8.421
2711,-52.680,8.759
2712,-52.648,9.097
2713,-52.615,9.434
2714,-52.580,9.771
2715,-52.544,10.107
2716,-52.507,10.442
2717,-52.469,10.776
2718,-52.429,11.110
2719,-52.389,11.443
2720,-52.347,11.775
2721,-52.304,12.107
2722,-52.260,12.437
2723,-52.215,12.767
2724,-52.168,13.096
2725,-52.121,13.424
2726,-52.072,13.751
2727,-52.022,14.077
2728,-51.971,14.402
2729,-51.919,14.727
2730,-51.866,15.050
2731,-51.812,15.372
2732,-51.756,15.694
2733,-51.700,16.014
2734,-51.642,16.333
2735,-51.584,16.652
2736,-51.524,16.969
2737,-51.463,17.285
2738,-51.401,17.600
2739,-51.338,17.914
2740,-51.274,18.227
2741,-51.209,18.539
2742,-51.143,18.849
2743,-51.076,19.159
2744,-51.008,19.467
2745,-50.939,19.774
2746,-50.869,20.080
2747,-50.797,20.385
2748,-50.725,20.689
2749,-50.652,20.991
2750,-50.578,21.292
2751,-50.503,21.592
2752,-50.427,21.891
2753,-50.350,22.188
2754,-50.272,22.485
2755,-50.193,22.779
2756,-50.113,23.073
2757,-50.033,23.366
2928,-50.055,-24.076
2929,-50.138,-23.785
2930,-50.221,-23.492
2931,-50.302,-23.199
2932,-50.382,-22.904
2933,-50.461,-22.608
2934,-50.540,-22.310
2935,-50.617,-22.011
