ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
0,0,0,2001233,-69.4722,161.5335,0,0,0,0,-69.5309,161.4867,1,0,0,0,0,0
0,0,0,2001234,-69.453,161.506,0,0,0,0,-69.5309,161.4867,1,0,0,0,0,0
0,0,0,2001235,-69.4336,161.4805,0,0,0,0,-69.5309,161.4867,1,0,0,0,0,0
0,0,0,2001236,-69.4166,161.4553,0,0,0,0,-69.5309,161.4867,1,0,0,0,0,0
0,0,0,2001237,-69.4046,161.429,0,0,0,0,-69.5309,161.4867,1,0,0,0,0,0
0,0,0,2001238,-69.4,161.4,1,0,0,0,-69.4987,161.5906,1,0,0,0,27,8
0,0,0,2001239,-69.4,161.3645,0,0,0,0,-69.4987,161.5906,1,0,0,0,0,0
0,0,0,2001240,-69.4,161.3224,0,0,0,0,-69.4987,161.5906,1,0,0,0,0,0
0,0,0,2001241,-69.4,161.278,0,0,0,0,-69.4987,161.5906,1,0,0,0,0,0
0,0,0,2001242,-69.4,161.2359,0,0,0,0,-69.4987,161.5906,1,0,0,0,0,0
0,0,0,2001243,-69.4,161.2004,0,0,0,0,-69.4987,161.5906,1,0,0,0,0,0
0,0,0,2001244,-69.4,161.1759,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001245,-69.4,161.1667,1,0,0,0,-69.4539,161.4724,1,0,0,0,27,8
0,0,0,2001246,-69.4,161.1741,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001247,-69.4,161.1931,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001248,-69.4,161.2192,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001249,-69.4,161.2475,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001250,-69.4,161.2736,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001251,-69.4,161.2926,0,0,0,0,-69.4539,161.4724,1,0,0,0,0,0
0,0,0,2001252,-69.4,161.3,1,0,0,0,-69.4539,161.4724,1,0,0,0,27,8
0,0,0,2001253,-69.4,161.2945,0,0,0,0,-69.4089,161.2701,1,0,0,0,0,0
0,0,0,2001254,-69.4,161.2802,0,0,0,0,-69.4089,161.2701,1,0,0,0,0,0
0,0,0,2001255,-69.4,161.2606,0,0,0,0,-69.4089,161.2701,1,0,0,0,0,0
0,0,0,2001256,-69.4,161.2394,0,0,0,0,-69.4089,161.2701,1,0,0,0,0,0
0,0,0,2001257,-69.4,161.2198,0,0,0,0,-69.4089,161.2701,1,0,0,0,0,0
