date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1999282,-72.742,-47.9506,1,0,0,0,-72.7651,-47.7412,1,0,0
1999283,-72.7297,-47.9121,1,0,0,0,-72.7353,-47.8322,1,0,0
1999284,-72.7297,-47.9121,1,0,0,0,-72.7381,-47.641,1,0,0
1999285,-72.7297,-47.9121,1,0,0,0,-72.7381,-47.641,1,0,0
1999286,-72.7297,-47.9121,1,0,0,0,-72.7677,-47.5497,1,0,0
1999287,-72.7297,-47.9121,1,0,0,0,-72.7702,-47.3581,1,0,0
1999288,-72.7297,-47.9121,1,0,0,0,-72.7997,-47.2661,1,0,0
1999289,-72.7542,-47.8763,1,0,0,0,-72.8292,-47.1737,1,0,0
1999290,-72.8033,-47.8046,1,0,0,0,-72.886,-47.181,1,0,0
1999291,-72.8524,-47.7329,1,0,0,0,-72.9428,-47.1884,1,0,0
1999292,-72.877,-47.6971,1,0,0,0,-72.9406,-47.382,1,0,0
1999293,-72.877,-47.6971,1,0,0,0,-72.9406,-47.382,1,0,0
1999294,-72.877,-47.6971,1,0,0,0,-72.9381,-47.5755,1,0,0
1999295,-72.877,-47.6971,1,0,0,0,-72.9381,-47.5755,1,0,0
1999296,-72.877,-47.6971,1,0,0,0,-72.9057,-47.8609,1,0,0
1999297,-72.877,-47.6971,1,-73,-47.8,1,-72.7623,-47.9327,1,17,9
1999298,-72.8262,-47.7292,1,-72.9578,-47.8152,0,-72.6813,-47.6323,1,0,0
1999299,-72.7245,-47.7934,1,-72.8483,-47.856,0,-72.6838,-47.4416,1,0,0
1999300,-72.6228,-47.8575,1,-72.6976,-47.9155,0,-72.711,-47.5412,1,0,0
1999301,-72.572,-47.8896,1,-72.5315,-47.9867,0,-72.6838,-47.4416,1,0,0
1999302,-72.572,-47.8896,1,-72.3759,-48.0625,0,-72.6838,-47.4416,1,0,0
1999303,-72.572,-47.8896,1,-72.2568,-48.1359,0,-72.5158,-47.2287,1,0,0
1999304,-72.546,-47.8929,1,-72.2,-48.2,1,-72.5135,-47.4175,1,17,9
1999305,-72.4941,-47.8996,1,0,0,0,-72.4543,-47.5977,1,0,0
1999306,-72.4422,-47.9063,1,0,0,0,-72.4246,-47.6873,1,0,0
1999307,-72.4046,-47.9743,1,0,0,0,-72.4246,-47.6873,1,0,0
1999308,-72.3815,-48.1037,1,0,0,0,-72.3651,-47.8656,1,0,0
1999309,-72.3583,-48.233,1,0,0,0,-72.3055,-48.0427,1,0,0
1999310,-72.3124,-48.353,1,0,0,0,-72.2457,-48.2186,1,0,0
1999311,-72.2438,-48.4637,1,0,0,0,-72.189,-48.2082,1,0,0
1999312,-72.1752,-48.5743,1,0,0,0,-72.1557,-48.4802,1,0,0
1999313,-72.1284,-48.6653,1,0,0,0,-72.0691,-48.5554,1,0,0
1999314,-72.1034,-48.7367,1,0,0,0,-72.0691,-48.5554,1,0,0
1999315,-72.0783,-48.8081,1,0,0,0,-72.0654,-48.7391,1,0,0
1999316,-72.0658,-48.8438,1,0,0,0,-72.0919,-48.8372,1,0,0
1999317,-72.0658,-48.8438,1,0,0,0,-72.0353,-48.8249,1,0,0
1999318,-72.0658,-48.8438,1,0,0,0,-72.0353,-48.8249,1,0,0
1999319,-72.0665,-48.9288,1,0,0,0,-72.0919,-48.8372,1,0,0
1999320,-72.0677,-49.0986,1,0,0,0,-72.1446,-49.0341,1,0,0
1999321,-72.0691,-49.2685,1,0,0,0,-72.1444,-49.1646,0,0,0
1999322,-72.0851,-49.4543,1,0,0,0,-72.1437,-49.2673,0,0,0
1999323,-72.1159,-49.656,1,0,0,0,-72.1425,-49.309,1,0,0
1999324,-72.1468,-49.8577,1,0,0,0,-72.1265,-49.3051,1,0,0
1999325,-72.1821,-50.0106,1,0,0,0,-72.2274,-49.4618,1,0,0
1999326,-72.2218,-50.1149,1,0,0,0,-72.2037,-49.7718,1,0,0
1999327,-72.2616,-50.2191,1,0,0,0,-72.1763,-49.8958,1,0,0
1999328,-72.2751,-50.3239,1,0,0,0,-72.1789,-49.9715,1,0,0
1999329,-72.2623,-50.4294,1,0,0,0,-72.2047,-50.072,1,0,0
1999330,-72.2496,-50.5349,1,0,0,0,-72.2252,-50.3578,1,0,0
1999331,-72.2445,-50.6622,1,0,0,0,-72.2198,-50.5428,1,0,0
1999332,-72.2471,-50.8113,1,0,0,0,-72.1832,-50.8106,1,0,0
1999333,-72.2496,-50.9603,1,0,0,0,-72.152,-50.8933,1,0,0
1999334,-72.2457,-51.0836,1,0,0,0,-72.2085,-50.9123,1,0,0
1999335,-72.2353,-51.181,1,0,0,0,-72.1773,-50.995,1,0,0
1999336,-72.2248,-51.2784,1,0,0,0,-72.1773,-50.995,1,0,0
1999337,-72.2196,-51.3271,1,0,0,0,-72.1461,-51.0773,1,0,0
1999338,-72.2196,-51.3271,1,0,0,0,-72.1209,-50.9757,1,0,0
1999339,-72.2196,-51.3271,1,0,0,0,-72.0897,-51.0578,1,0,0
1999340,-72.2001,-51.3703,1,0,0,0,-72.1149,-51.1593,1,0,0
1999341,-72.1611,-51.4566,1,0,0,0,-72.0585,-51.1396,1,0,0
1999342,-72.1222,-51.543,1,0,0,0,-72.021,-51.4037,1,0,0
1999343,-72.0888,-51.6427,1,0,0,0,-72.046,-51.5053,1,0,0
1999344,-72.061,-51.7555,1,0,0,0,-72.008,-51.7685,1,0,0
1999345,-72.0332,-51.8684,1,0,0,0,-71.9831,-51.6667,1,0,0
1999346,-72.0204,-51.9637,1,0,0,0,-71.9764,-51.8486,1,0,0
1999347,-72.0225,-52.0414,1,0,0,0,-72.0012,-51.9506,1,0,0
1999348,-72.0246,-52.119,1,0,0,0,-72.0012,-51.9506,1,0,0
1999349,-72.0259,-52.2121,1,0,0,0,-71.9553,-52.3937,1,0,0
1999350,-72.0262,-52.3206,1,0,0,0,-71.9625,-52.2122,1,0,0
1999351,-72.0265,-52.4291,1,0,0,0,-71.9942,-52.1327,1,0,0
1999352,-72.0267,-52.4834,1,0,0,0,-71.9798,-52.4963,1,0,0
1999353,-72.0267,-52.4834,1,0,0,0,-71.9871,-52.3146,1,0,0
1999354,-72.0267,-52.4834,1,0,0,0,-72.0188,-52.2352,1,0,0
1999355,-72.0267,-52.4834,1,0,0,0,-71.9871,-52.3146,1,0,0
1999356,-72.0267,-52.4834,1,0,0,0,-71.9798,-52.4963,1,0,0
1999357,-72.0267,-52.4834,1,0,0,0,-71.9235,-52.4725,1,0,0
1999358,-72.007,-52.5249,1,0,0,0,-71.8842,-52.7317,1,0,0
1999359,-71.9675,-52.6078,1,0,0,0,-71.9161,-52.6536,1,0,0
1999360,-71.928,-52.6907,1,0,0,0,-71.8599,-52.6293,1,0,0
1999361,-71.9083,-52.7321,1,0,0,0,-71.8599,-52.6293,1,0,0
1999362,-71.9083,-52.7321,1,0,0,0,-71.8523,-52.8096,1,0,0
1999363,-71.9083,-52.7321,1,0,0,0,-71.9084,-52.8344,1,0,0
1999364,-71.9083,-52.7321,1,0,0,0,-71.9161,-52.6536,1,0,0
1999365,0,0,0,0,0,0,-71.8917,-52.5511,1,0,0
2000001,0,0,0,0,0,0,-71.8917,-52.5511,1,0,0
2000002,0,0,0,0,0,0,-71.8681,-52.7704,0,0,0
2000003,0,0,0,0,0,0,-71.8445,-52.9898,1,0,0
2000004,0,0,0,0,0,0,-71.8445,-52.9898,1,0,0
2000005,0,0,0,0,0,0,-71.7962,-53.4262,1,0,0
2000006,0,0,0,0,0,0,-71.8044,-53.2467,1,0,0
2000007,0,0,0,0,0,0,-71.7401,-53.3997,1,0,0
2000008,0,0,0,0,0,0,-71.8044,-53.2467,1,0,0
2000009,0,0,0,0,0,0,-71.8044,-53.2467,1,0,0
2000010,0,0,0,0,0,0,-71.8283,-53.3497,1,0,0
2000011,0,0,0,0,0,0,-71.7555,-53.6815,1,0,0
2000012,0,0,0,0,0,0,-71.7555,-53.6815,1,0,0
2000013,0,0,0,0,0,0,-71.7878,-53.6056,1,0,0
2000014,0,0,0,0,0,0,-71.6434,-53.6272,1,0,0
2000015,0,0,0,0,0,0,-71.6672,-53.7297,1,0,0
2000016,0,0,0,0,0,0,-71.6994,-53.6542,1,0,0
2000017,0,0,0,0,0,0,-71.6672,-53.7297,1,0,0
2000018,0,0,0,0,0,0,-71.6908,-53.8325,1,0,0
2000019,0,0,0,0,0,0,-71.6025,-53.8798,1,0,0
2000020,0,0,0,0,0,0,-71.5377,-54.0289,1,0,0
2000021,0,0,0,0,0,0,-71.5612,-54.1313,1,0,0
2000022,0,0,0,0,0,0,-71.5052,-54.103,1,0,0
2000023,0,0,0,0,0,0,-71.5052,-54.103,1,0,0
2000024,0,0,0,0,0,0,-71.5521,-54.308,1,0,0
2000025,0,0,0,0,0,0,-71.5846,-54.234,1,0,0
2000026,0,0,0,0,0,0,-71.5987,-54.514,1,0,0
2000027,0,0,0,0,0,0,-71.5196,-54.3817,1,0,0
2000028,0,0,0,0,0,0,-71.5429,-54.4845,1,0,0
2000029,0,0,0,0,0,0,-71.5196,-54.3817,1,0,0
2000030,0,0,0,0,0,0,-71.5521,-54.308,1,0,0
2000031,0,0,0,0,0,0,-71.5521,-54.308,1,0,0
2000032,0,0,0,0,0,0,-71.6496,-54.0853,1,0,0
2000033,0,0,0,0,0,0,-71.6406,-54.2629,1,0,0
2000034,0,0,0,0,0,0,-71.682,-54.0106,1,0,0
2000035,0,0,0,0,0,0,-71.7468,-53.8603,1,0,0
2000036,0,0,0,0,0,0,-71.7468,-53.8603,1,0,0
2000037,0,0,0,0,0,0,-71.9322,-53.5836,1,0,0
2000038,0,0,0,0,0,0,-71.956,-53.6877,1,0,0
2000039,0,0,0,0,0,0,-71.8589,-53.9163,1,0,0
2000040,0,0,0,0,0,0,-71.7705,-53.9637,1,0,0
2000041,0,0,0,0,0,0,-71.682,-54.0106,1,0,0
2000042,0,0,0,0,0,0,-71.6585,-53.9076,1,0,0
2000043,0,0,0,0,0,0,-71.6496,-54.0853,1,0,0
2000044,0,0,0,-71.5,-54.2,1,-71.5612,-54.1313,1,17,9
2000045,0,0,0,-71.4793,-54.2175,0,-71.5846,-54.234,1,0,0
2000046,0,0,0,-71.4469,-54.2319,0,-71.5936,-54.057,1,0,0
2000047,0,0,0,-71.4084,-54.2444,0,-71.5846,-54.234,1,0,0
2000048,0,0,0,-71.369,-54.2563,0,-71.5377,-54.0289,1,0,0
2000049,0,0,0,-71.3343,-54.2687,0,-71.5612,-54.1313,1,0,0
2000050,0,0,0,-71.3095,-54.2828,0,-71.5612,-54.1313,1,0,0
2000051,0,0,0,-71.3,-54.3,1,-71.5612,-54.1313,1,17,9
2000052,0,0,0,-71.3,-54.3212,0,-71.5287,-54.2054,1,0,0
2000053,0,0,0,-71.3,-54.3463,0,-71.5612,-54.1313,1,0,0
2000054,0,0,0,-71.3,-54.3743,0,-71.5196,-54.3817,1,0,0
2000055,0,0,0,-71.3,-54.4046,0,-71.4962,-54.2791,1,0,0
2000056,0,0,0,-71.3,-54.4361,0,-71.4311,-54.4259,1,0,0
2000057,0,0,0,-71.3,-54.4682,0,-71.3985,-54.4989,1,0,0
2000058,0,0,0,-71.3,-54.5,1,-71.3427,-54.4697,1,17,9
2000059,0,0,0,0,0,0,-71.4078,-54.3238,1,0,0
2000060,0,0,0,0,0,0,-71.4728,-54.1769,1,0,0
2000061,0,0,0,0,0,0,-71.4728,-54.1769,1,0,0
2000062,0,0,0,0,0,0,-71.4728,-54.1769,1,0,0
2000063,0,0,0,0,0,0,-71.4637,-54.3526,1,0,0
2000064,0,0,0,0,0,0,-71.3659,-54.5716,1,0,0
2000065,0,0,0,0,0,0,-71.3564,-54.7462,1,0,0
2000066,0,0,0,0,0,0,-71.3333,-54.6441,1,0,0
2000067,0,0,0,0,0,0,-71.3333,-54.6441,1,0,0
2000068,0,0,0,0,0,0,-71.2679,-54.7882,1,0,0
2000069,0,0,0,0,0,0,-71.2679,-54.7882,1,0,0
2000070,0,0,0,0,0,0,-71.2352,-54.8599,1,0,0
2000071,0,0,0,0,0,0,-71.2679,-54.7882,1,0,0
2000072,0,0,0,-71.1,-55,1,-71.2024,-54.9314,1,17,9
2000073,0,0,0,-71.0785,-55.0296,0,-71.1597,-55.175,1,0,0
2000074,0,0,0,-71.0539,-55.0567,0,-71.094,-55.316,1,0,0
2000075,0,0,0,-71.0265,-55.0824,0,-71.0383,-55.2848,1,0,0
2000076,0,0,0,-70.997,-55.1083,0,-71.0054,-55.3548,1,0,0
2000077,0,0,0,-70.9658,-55.1357,0,-71.0383,-55.2848,1,0,0
2000078,0,0,0,-70.9333,-55.1658,0,-70.9952,-55.5255,1,0,0
2000079,0,0,0,-70.9,-55.2,1,-70.9725,-55.4245,1,17,9
2000080,0,0,0,0,0,0,-70.9725,-55.4245,1,0,0
2000081,0,0,0,0,0,0,-70.927,-55.2231,1,0,0
2000082,0,0,0,0,0,0,-70.927,-55.2231,1,0,0
2000083,0,0,0,0,0,0,-70.8941,-55.2927,1,0,0
2000084,0,0,0,0,0,0,-70.9598,-55.1532,1,0,0
2000085,0,0,0,0,0,0,-70.9498,-55.3237,1,0,0
2000086,0,0,0,0,0,0,-70.9066,-55.5631,1,0,0
2000087,0,0,0,0,0,0,-70.8612,-55.3621,1,0,0
2000088,0,0,0,0,0,0,-70.7828,-55.2314,1,0,0
2000089,0,0,0,0,0,0,-70.7272,-55.201,1,0,0
2000090,0,0,0,0,0,0,-70.6944,-55.2699,1,0,0
2000091,0,0,0,0,0,0,-70.6615,-55.3386,1,0,0
2000092,0,0,0,0,0,0,-70.6286,-55.4071,1,0,0
2000093,0,0,0,-70.3,-56,1,-70.5701,-54.9437,1,17,9
2000094,0,0,0,0,0,0,-70.573,-55.3764,1,0,0
2000095,0,0,0,0,0,0,-70.6059,-55.3081,1,0,0
2000096,0,0,0,0,0,0,-70.5628,-55.5433,1,0,0
2000097,0,0,0,0,0,0,-70.5193,-55.7775,1,0,0
2000098,0,0,0,0,0,0,-70.3316,-56.0128,1,0,0
2000099,0,0,0,0,0,0,-70.3093,-55.9146,1,0,0
2000100,0,0,0,0,0,0,-70.3199,-55.7501,1,0,0
2000101,0,0,0,0,0,0,-70.3199,-55.7501,1,0,0
2000102,0,0,0,0,0,0,-70.2314,-55.7854,1,0,0
2000103,0,0,0,0,0,0,-70.1546,-56.0806,1,0,0
2000104,0,0,0,0,0,0,-70.033,-56.1792,1,0,0
2000105,0,0,0,0,0,0,-69.9334,-56.3731,1,0,0
2000106,0,0,0,0,0,0,-69.8782,-56.3408,1,0,0
2000107,0,0,0,0,0,0,-69.9334,-56.3731,1,0,0
2000108,0,0,0,0,0,0,-69.9113,-56.2765,1,0,0
2000109,0,0,0,0,0,0,-69.8782,-56.3408,1,0,0
2000110,0,0,0,0,0,0,-69.8782,-56.3408,1,0,0
2000111,0,0,0,0,0,0,-69.8782,-56.3408,1,0,0
2000112,0,0,0,0,0,0,-69.8782,-56.3408,1,0,0
2000113,0,0,0,0,0,0,-69.8782,-56.3408,1,0,0
2000114,0,0,0,0,0,0,-69.7565,-56.4364,1,0,0
2000115,0,0,0,0,0,0,-69.7233,-56.4999,1,0,0
2000116,0,0,0,0,0,0,-69.7012,-56.4042,1,0,0
2000117,0,0,0,0,0,0,-69.7012,-56.4042,1,0,0
2000118,0,0,0,0,0,0,-69.6792,-56.3087,1,0,0
2000119,0,0,0,0,0,0,-69.6792,-56.3087,1,0,0
2000120,0,0,0,0,0,0,-69.6792,-56.3087,1,0,0
2000121,0,0,0,0,0,0,-69.6128,-56.4355,1,0,0
2000122,0,0,0,0,0,0,-69.5131,-56.6241,1,0,0
2000123,0,0,0,0,0,0,-69.436,-56.4972,1,0,0
2000124,0,0,0,0,0,0,-69.3919,-56.3087,1,0,0
2000125,0,0,0,0,0,0,-69.3808,-56.4654,1,0,0
2000126,0,0,0,0,0,0,-69.2925,-56.4959,1,0,0
2000127,0,0,0,0,0,0,-69.3256,-56.4337,1,0,0
2000128,0,0,0,-69.3,-56.3,1,-69.3588,-56.3713,1,17,9
2000129,0,0,0,0,0,0,-69.3588,-56.3713,1,0,0
2000130,0,0,0,0,0,0,-69.3588,-56.3713,1,0,0
2000131,0,0,0,0,0,0,-69.3588,-56.3713,1,0,0
2000132,0,0,0,0,0,0,-69.3588,-56.3713,1,0,0
2000133,0,0,0,0,0,0,-69.3036,-56.3399,1,0,0
2000134,0,0,0,0,0,0,-69.2153,-56.3709,1,0,0
2000135,0,0,0,0,0,0,-69.2153,-56.3709,1,0,0
2000136,0,0,0,0,0,0,-69.2484,-56.3087,1,0,0
2000137,0,0,0,0,0,0,-69.1932,-56.2777,1,0,0
2000138,0,0,0,0,0,0,-69.1601,-56.3397,1,0,0
2000139,0,0,0,0,0,0,-69.1601,-56.3397,1,0,0
2000140,0,0,0,0,0,0,-69.1932,-56.2777,1,0,0
2000141,0,0,0,0,0,0,-69.1932,-56.2777,1,0,0
2000142,0,0,0,0,0,0,-69.0829,-56.2161,1,0,0
2000143,0,0,0,0,0,0,-68.9946,-56.2472,1,0,0
2000144,0,0,0,0,0,0,-68.9285,-56.37,1,0,0
2000145,0,0,0,0,0,0,-68.8182,-56.3087,1,0,0
2000146,0,0,0,0,0,0,-68.8513,-56.2477,1,0,0
2000147,0,0,0,0,0,0,-68.9173,-56.125,1,0,0
2000148,0,0,0,0,0,0,-68.8733,-56.3393,1,0,0
2000149,0,0,0,-68.9,-56.2,1,-68.8182,-56.3087,1,17,9
2000150,0,0,0,0,0,0,-68.752,-56.4303,1,0,0
2000151,0,0,0,0,0,0,-68.7631,-56.2783,1,0,0
2000152,0,0,0,0,0,0,-68.73,-56.3391,1,0,0
2000153,0,0,0,0,0,0,-68.708,-56.2481,1,0,0
2000154,0,0,0,0,0,0,-68.697,-56.3997,1,0,0
2000155,0,0,0,0,0,0,-68.73,-56.3391,1,0,0
2000156,0,0,0,0,0,0,-68.7851,-56.3696,1,0,0
2000157,0,0,0,0,0,0,-68.73,-56.3391,1,0,0
2000158,0,0,0,0,0,0,-68.7189,-56.4908,1,0,0
2000159,0,0,0,0,0,0,-68.73,-56.3391,1,0,0
2000160,0,0,0,0,0,0,-68.7961,-56.2174,1,0,0
2000161,0,0,0,0,0,0,-68.807,-56.065,1,0,0
2000162,0,0,0,0,0,0,-68.73,-56.3391,1,0,0
2000163,0,0,0,-68.7,-56,1,-68.708,-56.2481,1,17,9
2000164,0,0,0,-68.7,-56.0038,0,-68.6637,-56.0667,1,0,0
2000165,0,0,0,-68.7,-56.014,0,-68.6308,-56.1275,1,0,0
2000166,0,0,0,-68.7,-56.0289,0,-68.5978,-56.1881,1,0,0
2000167,0,0,0,-68.7,-56.0466,0,-68.6199,-56.2786,1,0,0
2000168,0,0,0,-68.7,-56.0656,0,-68.5757,-56.4895,1,0,0
2000169,0,0,0,-68.7,-56.084,0,-68.5648,-56.2485,1,0,0
2000170,0,0,0,-68.7,-56.1,1,-68.5538,-56.399,1,17,9
2000171,0,0,0,-68.6868,-56.116,0,-68.5648,-56.2485,1,0,0
2000172,0,0,0,-68.652,-56.1344,0,-68.5318,-56.3088,1,0,0
2000173,0,0,0,-68.6026,-56.1534,0,-68.5097,-56.2187,1,0,0
2000174,0,0,0,-68.5457,-56.1711,0,-68.4656,-56.4286,1,0,0
2000175,0,0,0,-68.4882,-56.186,0,-68.4437,-56.3387,1,0,0
2000176,0,0,0,-68.4373,-56.1962,0,-68.4216,-56.2489,1,0,0
2000177,0,0,0,-68.4,-56.2,1,-68.3886,-56.3088,1,17,9
2000178,0,0,0,0,0,0,-68.3556,-56.3684,1,0,0
2000179,0,0,0,0,0,0,-68.3336,-56.279,1,0,0
2000180,0,0,0,0,0,0,-68.3556,-56.3684,1,0,0
2000181,0,0,0,0,0,0,-68.3556,-56.3684,1,0,0
2000182,0,0,0,0,0,0,-68.3886,-56.3088,1,0,0
2000183,0,0,0,0,0,0,-68.3336,-56.279,1,0,0
2000184,0,0,0,0,0,0,-68.3886,-56.3088,1,0,0
2000185,0,0,0,0,0,0,-68.3336,-56.279,1,0,0
2000186,0,0,0,0,0,0,-68.3336,-56.279,1,0,0
2000187,0,0,0,0,0,0,-68.2125,-56.368,1,0,0
2000188,0,0,0,0,0,0,-68.1683,-56.5747,1,0,0
2000189,0,0,0,0,0,0,-68.1575,-56.3383,1,0,0
2000190,0,0,0,0,0,0,-68.1575,-56.3383,1,0,0
2000191,0,0,0,0,0,0,-68.1683,-56.5747,1,0,0
2000192,0,0,0,0,0,0,-68.1355,-56.2498,1,0,0
2000193,0,0,0,0,0,0,-68.0914,-56.0732,1,0,0
2000194,0,0,0,0,0,0,-67.992,-55.8691,1,0,0
2000195,0,0,0,0,0,0,-68.0142,-55.9567,1,0,0
2000196,0,0,0,0,0,0,-67.992,-55.8691,1,0,0
2000197,0,0,0,0,0,0,-68.0024,-55.7223,1,0,0
2000198,0,0,0,-68,-55.2,1,-68.0024,-55.7223,1,17,9
2000199,0,0,0,-67.961,-55.1891,0,-67.9904,-55.4882,1,0,0
2000200,0,0,0,-67.9092,-55.1788,0,-67.9955,-55.405,0,0,0
2000201,0,0,0,-67.8486,-55.1695,0,-68.0005,-55.3411,1,0,0
2000202,0,0,0,-67.7833,-55.1616,0,-67.9779,-55.2543,1,0,0
2000203,0,0,0,-67.7174,-55.1554,0,-67.9553,-55.1676,1,0,0
2000204,0,0,0,-67.6549,-55.1514,0,-67.825,-55.4072,1,0,0
2000205,0,0,0,-67.6,-55.15,1,-67.7373,-55.4398,1,17,9
2000206,0,0,0,0,0,0,-67.7148,-55.3539,1,0,0
2000207,0,0,0,0,0,0,-67.6146,-55.1566,1,0,0
2000208,0,0,0,0,0,0,-67.6372,-55.2419,1,0,0
2000209,0,0,0,0,0,0,-67.6146,-55.1566,1,0,0
2000210,0,0,0,0,0,0,-67.592,-55.0714,1,0,0
2000211,0,0,0,0,0,0,-67.6146,-55.1566,1,0,0
2000212,0,0,0,0,0,0,-67.5721,-55.3601,1,0,0
2000213,0,0,0,0,0,0,-67.5293,-55.5628,1,0,0
2000214,0,0,0,0,0,0,-67.464,-55.6795,1,0,0
2000215,0,0,0,0,0,0,-67.4536,-55.8227,1,0,0
2000216,0,0,0,0,0,0,-67.4313,-55.7375,1,0,0
2000217,0,0,0,0,0,0,-67.2782,-55.8833,1,0,0
2000218,0,0,0,0,0,0,-67.2233,-55.8561,1,0,0
2000219,0,0,0,-67,-55.7,1,-67.0595,-56.1403,1,17,9
2000220,0,0,0,0,0,0,-67.0374,-56.0563,1,0,0
2000221,0,0,0,0,0,0,-66.9932,-55.8887,1,0,0
2000222,0,0,0,0,0,0,-67.0037,-55.7484,1,0,0
2000223,0,0,0,0,0,0,-67.0037,-55.7484,1,0,0
2000224,0,0,0,0,0,0,-66.971,-55.8052,1,0,0
2000225,0,0,0,0,0,0,-66.9591,-55.5818,1,0,0
2000226,0,0,0,0,0,0,-66.9265,-55.6387,1,0,0
2000227,0,0,0,0,0,0,-66.9265,-55.6387,1,0,0
2000228,0,0,0,0,0,0,-66.8716,-55.6125,1,0,0
2000229,0,0,0,0,0,0,-66.839,-55.6691,1,0,0
2000230,0,0,0,0,0,0,-66.7516,-55.6993,1,0,0
2000231,0,0,0,0,0,0,-66.6537,-55.8674,1,0,0
2000232,0,0,0,0,0,0,-66.5989,-55.841,1,0,0
2000233,0,0,0,-66.3,-55.9,1,-66.5335,-55.9521,1,17,9
2000234,0,0,0,0,0,0,-66.4788,-55.9256,1,0,0
2000235,0,0,0,0,0,0,-66.424,-55.8992,1,0,0
2000236,0,0,0,0,0,0,-66.3587,-56.0093,1,0,0
2000237,0,0,0,0,0,0,-66.3587,-56.0093,1,0,0
2000238,0,0,0,0,0,0,-66.3587,-56.0093,1,0,0
2000239,0,0,0,0,0,0,-66.3587,-56.0093,1,0,0
2000240,0,0,0,0,0,0,-66.2933,-56.1188,1,0,0
2000241,0,0,0,0,0,0,-66.304,-55.9828,1,0,0
2000242,0,0,0,0,0,0,-66.2386,-56.0921,1,0,0
2000243,0,0,0,0,0,0,-66.304,-55.9828,1,0,0
2000244,0,0,0,0,0,0,-66.326,-56.0641,1,0,0
2000245,0,0,0,0,0,0,-66.304,-55.9828,1,0,0
2000246,0,0,0,0,0,0,-66.2272,-55.8756,1,0,0
2000247,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000248,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000249,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000250,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000251,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000252,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000253,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000254,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000255,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000256,0,0,0,0,0,0,-66.2845,-55.8677,1,0,0
2000317,0,0,0,-66.3,-55.9,1,0,0,0,17,9
